date,channel,campaign,spend,date_quarter,date_month_name,date_day_name,date_day_of_week,date_week,date_hour,date_is_weekend
2025-04-30 00:00:00+00:00,Facebook Ads,Lookalike Audience,4731.04,2,April,Wednesday,2,18,0,False
2025-04-30 00:00:00+00:00,Tiktok Ads,Influencer Push,3089.63,2,April,Wednesday,2,18,0,False
2025-04-30 00:00:00+00:00,Organic,Organic Landing,0.0,2,April,Wednesday,2,18,0,False
2025-05-01 00:00:00+00:00,Google Ads,Competitor Search,2246.76,2,May,Thursday,3,18,0,False
2025-05-01 00:00:00+00:00,Facebook Ads,Winter Sale,3394.8,2,May,Thursday,3,18,0,False
2025-05-01 00:00:00+00:00,Tiktok Ads,Awareness Blast,2562.14,2,May,Thursday,3,18,0,False
2025-05-01 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Thursday,3,18,0,False
2025-05-02 00:00:00+00:00,Google Ads,Competitor Search,2955.28,2,May,Friday,4,18,0,False
2025-05-02 00:00:00+00:00,Facebook Ads,Retargeting,4736.59,2,May,Friday,4,18,0,False
2025-05-02 00:00:00+00:00,Tiktok Ads,Influencer Push,2237.46,2,May,Friday,4,18,0,False
2025-05-02 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Friday,4,18,0,False
2025-05-03 00:00:00+00:00,Google Ads,Generic Search,4825.36,2,May,Saturday,5,18,0,True
2025-05-03 00:00:00+00:00,Facebook Ads,Retargeting,4574.08,2,May,Saturday,5,18,0,True
2025-05-03 00:00:00+00:00,Tiktok Ads,Influencer Push,1381.06,2,May,Saturday,5,18,0,True
2025-05-03 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Saturday,5,18,0,True
2025-05-04 00:00:00+00:00,Google Ads,Competitor Search,812.13,2,May,Sunday,6,18,0,True
2025-05-04 00:00:00+00:00,Facebook Ads,Retargeting,953.5,2,May,Sunday,6,18,0,True
2025-05-04 00:00:00+00:00,Tiktok Ads,UGC Campaign,582.0,2,May,Sunday,6,18,0,True
2025-05-04 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Sunday,6,18,0,True
2025-05-05 00:00:00+00:00,Google Ads,Competitor Search,924.99,2,May,Monday,0,19,0,False
2025-05-05 00:00:00+00:00,Facebook Ads,Retargeting,3573.53,2,May,Monday,0,19,0,False
2025-05-05 00:00:00+00:00,Tiktok Ads,UGC Campaign,820.35,2,May,Monday,0,19,0,False
2025-05-05 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Monday,0,19,0,False
2025-05-06 00:00:00+00:00,Google Ads,Competitor Search,1935.39,2,May,Tuesday,1,19,0,False
2025-05-06 00:00:00+00:00,Facebook Ads,Retargeting,4301.94,2,May,Tuesday,1,19,0,False
2025-05-06 00:00:00+00:00,Tiktok Ads,Awareness Blast,604.72,2,May,Tuesday,1,19,0,False
2025-05-06 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Tuesday,1,19,0,False
2025-05-07 00:00:00+00:00,Google Ads,Competitor Search,4165.11,2,May,Wednesday,2,19,0,False
2025-05-07 00:00:00+00:00,Facebook Ads,Retargeting,1768.35,2,May,Wednesday,2,19,0,False
2025-05-07 00:00:00+00:00,Tiktok Ads,UGC Campaign,1031.74,2,May,Wednesday,2,19,0,False
2025-05-07 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Wednesday,2,19,0,False
2025-05-08 00:00:00+00:00,Google Ads,Brand Search,3635.32,2,May,Thursday,3,19,0,False
2025-05-08 00:00:00+00:00,Facebook Ads,Retargeting,3330.24,2,May,Thursday,3,19,0,False
2025-05-08 00:00:00+00:00,Tiktok Ads,UGC Campaign,4448.62,2,May,Thursday,3,19,0,False
2025-05-08 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Thursday,3,19,0,False
2025-05-09 00:00:00+00:00,Google Ads,Competitor Search,3807.82,2,May,Friday,4,19,0,False
2025-05-09 00:00:00+00:00,Facebook Ads,Lookalike Audience,4115.66,2,May,Friday,4,19,0,False
2025-05-09 00:00:00+00:00,Tiktok Ads,Influencer Push,1769.16,2,May,Friday,4,19,0,False
2025-05-09 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Friday,4,19,0,False
2025-05-10 00:00:00+00:00,Google Ads,Generic Search,1298.48,2,May,Saturday,5,19,0,True
2025-05-10 00:00:00+00:00,Facebook Ads,Lookalike Audience,3877.77,2,May,Saturday,5,19,0,True
2025-05-10 00:00:00+00:00,Tiktok Ads,Influencer Push,4130.76,2,May,Saturday,5,19,0,True
2025-05-10 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Saturday,5,19,0,True
2025-05-11 00:00:00+00:00,Google Ads,Generic Search,4957.27,2,May,Sunday,6,19,0,True
2025-05-11 00:00:00+00:00,Facebook Ads,Winter Sale,2356.78,2,May,Sunday,6,19,0,True
2025-05-11 00:00:00+00:00,Tiktok Ads,Awareness Blast,2174.08,2,May,Sunday,6,19,0,True
2025-05-11 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Sunday,6,19,0,True
2025-05-12 00:00:00+00:00,Google Ads,Generic Search,3993.86,2,May,Monday,0,20,0,False
2025-05-12 00:00:00+00:00,Facebook Ads,Retargeting,2033.62,2,May,Monday,0,20,0,False
2025-05-12 00:00:00+00:00,Tiktok Ads,Awareness Blast,4688.41,2,May,Monday,0,20,0,False
2025-05-12 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Monday,0,20,0,False
2025-05-13 00:00:00+00:00,Google Ads,Competitor Search,4362.86,2,May,Tuesday,1,20,0,False
2025-05-13 00:00:00+00:00,Facebook Ads,Retargeting,2430.47,2,May,Tuesday,1,20,0,False
2025-05-13 00:00:00+00:00,Tiktok Ads,UGC Campaign,3878.92,2,May,Tuesday,1,20,0,False
2025-05-13 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Tuesday,1,20,0,False
2025-05-14 00:00:00+00:00,Google Ads,Competitor Search,3895.44,2,May,Wednesday,2,20,0,False
2025-05-14 00:00:00+00:00,Facebook Ads,Winter Sale,964.06,2,May,Wednesday,2,20,0,False
2025-05-14 00:00:00+00:00,Tiktok Ads,Awareness Blast,4561.49,2,May,Wednesday,2,20,0,False
2025-05-14 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Wednesday,2,20,0,False
2025-05-15 00:00:00+00:00,Google Ads,Brand Search,2773.64,2,May,Thursday,3,20,0,False
2025-05-15 00:00:00+00:00,Facebook Ads,Winter Sale,4219.06,2,May,Thursday,3,20,0,False
2025-05-15 00:00:00+00:00,Tiktok Ads,UGC Campaign,1940.22,2,May,Thursday,3,20,0,False
2025-05-15 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Thursday,3,20,0,False
2025-05-16 00:00:00+00:00,Google Ads,Brand Search,4529.85,2,May,Friday,4,20,0,False
2025-05-16 00:00:00+00:00,Facebook Ads,Winter Sale,2251.41,2,May,Friday,4,20,0,False
2025-05-16 00:00:00+00:00,Tiktok Ads,Influencer Push,548.77,2,May,Friday,4,20,0,False
2025-05-16 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Friday,4,20,0,False
2025-05-17 00:00:00+00:00,Google Ads,Brand Search,4574.22,2,May,Saturday,5,20,0,True
2025-05-17 00:00:00+00:00,Facebook Ads,Winter Sale,910.79,2,May,Saturday,5,20,0,True
2025-05-17 00:00:00+00:00,Tiktok Ads,Awareness Blast,1936.91,2,May,Saturday,5,20,0,True
2025-05-17 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Saturday,5,20,0,True
2025-05-18 00:00:00+00:00,Google Ads,Generic Search,4775.28,2,May,Sunday,6,20,0,True
2025-05-18 00:00:00+00:00,Facebook Ads,Retargeting,4777.73,2,May,Sunday,6,20,0,True
2025-05-18 00:00:00+00:00,Tiktok Ads,UGC Campaign,3080.47,2,May,Sunday,6,20,0,True
2025-05-18 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Sunday,6,20,0,True
2025-05-19 00:00:00+00:00,Google Ads,Competitor Search,3343.27,2,May,Monday,0,21,0,False
2025-05-19 00:00:00+00:00,Facebook Ads,Lookalike Audience,2518.0,2,May,Monday,0,21,0,False
2025-05-19 00:00:00+00:00,Tiktok Ads,Awareness Blast,1819.45,2,May,Monday,0,21,0,False
2025-05-19 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Monday,0,21,0,False
2025-05-20 00:00:00+00:00,Google Ads,Generic Search,1978.99,2,May,Tuesday,1,21,0,False
2025-05-20 00:00:00+00:00,Facebook Ads,Winter Sale,3526.33,2,May,Tuesday,1,21,0,False
2025-05-20 00:00:00+00:00,Tiktok Ads,Influencer Push,3885.69,2,May,Tuesday,1,21,0,False
2025-05-20 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Tuesday,1,21,0,False
2025-05-21 00:00:00+00:00,Google Ads,Brand Search,4062.11,2,May,Wednesday,2,21,0,False
2025-05-21 00:00:00+00:00,Facebook Ads,Retargeting,4053.28,2,May,Wednesday,2,21,0,False
2025-05-21 00:00:00+00:00,Tiktok Ads,Influencer Push,910.43,2,May,Wednesday,2,21,0,False
2025-05-21 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Wednesday,2,21,0,False
2025-05-22 00:00:00+00:00,Google Ads,Competitor Search,2724.89,2,May,Thursday,3,21,0,False
2025-05-22 00:00:00+00:00,Facebook Ads,Lookalike Audience,759.01,2,May,Thursday,3,21,0,False
2025-05-22 00:00:00+00:00,Tiktok Ads,Awareness Blast,2972.88,2,May,Thursday,3,21,0,False
2025-05-22 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Thursday,3,21,0,False
2025-05-23 00:00:00+00:00,Google Ads,Competitor Search,2486.89,2,May,Friday,4,21,0,False
2025-05-23 00:00:00+00:00,Facebook Ads,Winter Sale,4494.67,2,May,Friday,4,21,0,False
2025-05-23 00:00:00+00:00,Tiktok Ads,Influencer Push,2079.12,2,May,Friday,4,21,0,False
2025-05-23 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Friday,4,21,0,False
2025-05-24 00:00:00+00:00,Google Ads,Brand Search,1026.8,2,May,Saturday,5,21,0,True
2025-05-24 00:00:00+00:00,Facebook Ads,Retargeting,1143.46,2,May,Saturday,5,21,0,True
2025-05-24 00:00:00+00:00,Tiktok Ads,UGC Campaign,3926.8,2,May,Saturday,5,21,0,True
2025-05-24 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Saturday,5,21,0,True
2025-05-25 00:00:00+00:00,Google Ads,Generic Search,3281.98,2,May,Sunday,6,21,0,True
2025-05-25 00:00:00+00:00,Facebook Ads,Lookalike Audience,955.05,2,May,Sunday,6,21,0,True
2025-05-25 00:00:00+00:00,Tiktok Ads,UGC Campaign,878.48,2,May,Sunday,6,21,0,True
2025-05-25 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Sunday,6,21,0,True
2025-05-26 00:00:00+00:00,Google Ads,Competitor Search,3654.36,2,May,Monday,0,22,0,False
2025-05-26 00:00:00+00:00,Facebook Ads,Retargeting,827.43,2,May,Monday,0,22,0,False
2025-05-26 00:00:00+00:00,Tiktok Ads,Influencer Push,4198.37,2,May,Monday,0,22,0,False
2025-05-26 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Monday,0,22,0,False
2025-05-27 00:00:00+00:00,Google Ads,Generic Search,3678.09,2,May,Tuesday,1,22,0,False
2025-05-27 00:00:00+00:00,Facebook Ads,Retargeting,866.07,2,May,Tuesday,1,22,0,False
2025-05-27 00:00:00+00:00,Tiktok Ads,Influencer Push,881.77,2,May,Tuesday,1,22,0,False
2025-05-27 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Tuesday,1,22,0,False
2025-05-28 00:00:00+00:00,Google Ads,Competitor Search,4939.88,2,May,Wednesday,2,22,0,False
2025-05-28 00:00:00+00:00,Facebook Ads,Retargeting,2184.22,2,May,Wednesday,2,22,0,False
2025-05-28 00:00:00+00:00,Tiktok Ads,UGC Campaign,2167.89,2,May,Wednesday,2,22,0,False
2025-05-28 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Wednesday,2,22,0,False
2025-05-29 00:00:00+00:00,Google Ads,Generic Search,4157.6,2,May,Thursday,3,22,0,False
2025-05-29 00:00:00+00:00,Facebook Ads,Retargeting,4762.62,2,May,Thursday,3,22,0,False
2025-05-29 00:00:00+00:00,Tiktok Ads,Influencer Push,4937.0,2,May,Thursday,3,22,0,False
2025-05-29 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Thursday,3,22,0,False
2025-05-30 00:00:00+00:00,Google Ads,Brand Search,3890.2,2,May,Friday,4,22,0,False
2025-05-30 00:00:00+00:00,Facebook Ads,Retargeting,2193.17,2,May,Friday,4,22,0,False
2025-05-30 00:00:00+00:00,Tiktok Ads,Awareness Blast,875.75,2,May,Friday,4,22,0,False
2025-05-30 00:00:00+00:00,Organic,Organic Landing,0.0,2,May,Friday,4,22,0,False
2025-05-31 00:00:00+00:00,Google Ads,Competitor Search,3997.16,2,May,Saturday,5,22,0,True
2025-05-31 00:00:00+00:00,Facebook Ads,Winter Sale,3012.82,2,May,Saturday,5,22,0,True
2025-05-31 00:00:00+00:00,Tiktok Ads,Influencer Push,2409.0,2,May,Saturday,5,22,0,True
2025-05-31 00:00:00+00:00,Organic,SEO Blog,0.0,2,May,Saturday,5,22,0,True
2025-06-01 00:00:00+00:00,Google Ads,Brand Search,4578.59,2,June,Sunday,6,22,0,True
2025-06-01 00:00:00+00:00,Facebook Ads,Retargeting,1000.39,2,June,Sunday,6,22,0,True
2025-06-01 00:00:00+00:00,Tiktok Ads,UGC Campaign,2716.81,2,June,Sunday,6,22,0,True
2025-06-01 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Sunday,6,22,0,True
2025-06-02 00:00:00+00:00,Google Ads,Competitor Search,551.09,2,June,Monday,0,23,0,False
2025-06-02 00:00:00+00:00,Facebook Ads,Winter Sale,2608.97,2,June,Monday,0,23,0,False
2025-06-02 00:00:00+00:00,Tiktok Ads,Influencer Push,753.36,2,June,Monday,0,23,0,False
2025-06-02 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Monday,0,23,0,False
2025-06-03 00:00:00+00:00,Google Ads,Generic Search,1034.68,2,June,Tuesday,1,23,0,False
2025-06-03 00:00:00+00:00,Facebook Ads,Retargeting,1028.87,2,June,Tuesday,1,23,0,False
2025-06-03 00:00:00+00:00,Tiktok Ads,UGC Campaign,3421.45,2,June,Tuesday,1,23,0,False
2025-06-03 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Tuesday,1,23,0,False
2025-06-04 00:00:00+00:00,Google Ads,Generic Search,3857.2,2,June,Wednesday,2,23,0,False
2025-06-04 00:00:00+00:00,Facebook Ads,Winter Sale,3125.16,2,June,Wednesday,2,23,0,False
2025-06-04 00:00:00+00:00,Tiktok Ads,Influencer Push,4829.78,2,June,Wednesday,2,23,0,False
2025-06-04 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Wednesday,2,23,0,False
2025-06-05 00:00:00+00:00,Google Ads,Generic Search,2186.92,2,June,Thursday,3,23,0,False
2025-06-05 00:00:00+00:00,Facebook Ads,Lookalike Audience,1785.7,2,June,Thursday,3,23,0,False
2025-06-05 00:00:00+00:00,Tiktok Ads,UGC Campaign,4408.7,2,June,Thursday,3,23,0,False
2025-06-05 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Thursday,3,23,0,False
2025-06-06 00:00:00+00:00,Google Ads,Competitor Search,1506.18,2,June,Friday,4,23,0,False
2025-06-06 00:00:00+00:00,Facebook Ads,Retargeting,4834.5,2,June,Friday,4,23,0,False
2025-06-06 00:00:00+00:00,Tiktok Ads,Awareness Blast,554.7,2,June,Friday,4,23,0,False
2025-06-06 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Friday,4,23,0,False
2025-06-07 00:00:00+00:00,Google Ads,Generic Search,4864.45,2,June,Saturday,5,23,0,True
2025-06-07 00:00:00+00:00,Facebook Ads,Retargeting,694.22,2,June,Saturday,5,23,0,True
2025-06-07 00:00:00+00:00,Tiktok Ads,Awareness Blast,4510.14,2,June,Saturday,5,23,0,True
2025-06-07 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Saturday,5,23,0,True
2025-06-08 00:00:00+00:00,Google Ads,Competitor Search,2874.65,2,June,Sunday,6,23,0,True
2025-06-08 00:00:00+00:00,Facebook Ads,Lookalike Audience,4968.34,2,June,Sunday,6,23,0,True
2025-06-08 00:00:00+00:00,Tiktok Ads,UGC Campaign,832.08,2,June,Sunday,6,23,0,True
2025-06-08 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Sunday,6,23,0,True
2025-06-09 00:00:00+00:00,Google Ads,Generic Search,2992.34,2,June,Monday,0,24,0,False
2025-06-09 00:00:00+00:00,Facebook Ads,Winter Sale,4861.86,2,June,Monday,0,24,0,False
2025-06-09 00:00:00+00:00,Tiktok Ads,Awareness Blast,2853.94,2,June,Monday,0,24,0,False
2025-06-09 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Monday,0,24,0,False
2025-06-10 00:00:00+00:00,Google Ads,Generic Search,3332.29,2,June,Tuesday,1,24,0,False
2025-06-10 00:00:00+00:00,Facebook Ads,Winter Sale,3630.87,2,June,Tuesday,1,24,0,False
2025-06-10 00:00:00+00:00,Tiktok Ads,Awareness Blast,2545.43,2,June,Tuesday,1,24,0,False
2025-06-10 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Tuesday,1,24,0,False
2025-06-11 00:00:00+00:00,Google Ads,Competitor Search,3324.01,2,June,Wednesday,2,24,0,False
2025-06-11 00:00:00+00:00,Facebook Ads,Lookalike Audience,3129.41,2,June,Wednesday,2,24,0,False
2025-06-11 00:00:00+00:00,Tiktok Ads,Awareness Blast,4555.21,2,June,Wednesday,2,24,0,False
2025-06-11 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Wednesday,2,24,0,False
2025-06-12 00:00:00+00:00,Google Ads,Generic Search,704.51,2,June,Thursday,3,24,0,False
2025-06-12 00:00:00+00:00,Facebook Ads,Winter Sale,1764.33,2,June,Thursday,3,24,0,False
2025-06-12 00:00:00+00:00,Tiktok Ads,UGC Campaign,4776.85,2,June,Thursday,3,24,0,False
2025-06-12 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Thursday,3,24,0,False
2025-06-13 00:00:00+00:00,Google Ads,Generic Search,4506.19,2,June,Friday,4,24,0,False
2025-06-13 00:00:00+00:00,Facebook Ads,Lookalike Audience,2550.46,2,June,Friday,4,24,0,False
2025-06-13 00:00:00+00:00,Tiktok Ads,UGC Campaign,3290.6,2,June,Friday,4,24,0,False
2025-06-13 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Friday,4,24,0,False
2025-06-14 00:00:00+00:00,Google Ads,Brand Search,1748.22,2,June,Saturday,5,24,0,True
2025-06-14 00:00:00+00:00,Facebook Ads,Lookalike Audience,1346.55,2,June,Saturday,5,24,0,True
2025-06-14 00:00:00+00:00,Tiktok Ads,Awareness Blast,2586.64,2,June,Saturday,5,24,0,True
2025-06-14 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Saturday,5,24,0,True
2025-06-15 00:00:00+00:00,Google Ads,Generic Search,2090.09,2,June,Sunday,6,24,0,True
2025-06-15 00:00:00+00:00,Facebook Ads,Winter Sale,3126.45,2,June,Sunday,6,24,0,True
2025-06-15 00:00:00+00:00,Tiktok Ads,Influencer Push,849.81,2,June,Sunday,6,24,0,True
2025-06-15 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Sunday,6,24,0,True
2025-06-16 00:00:00+00:00,Google Ads,Generic Search,4884.78,2,June,Monday,0,25,0,False
2025-06-16 00:00:00+00:00,Facebook Ads,Retargeting,4937.95,2,June,Monday,0,25,0,False
2025-06-16 00:00:00+00:00,Tiktok Ads,Influencer Push,3641.73,2,June,Monday,0,25,0,False
2025-06-16 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Monday,0,25,0,False
2025-06-17 00:00:00+00:00,Google Ads,Generic Search,2912.43,2,June,Tuesday,1,25,0,False
2025-06-17 00:00:00+00:00,Facebook Ads,Retargeting,1892.87,2,June,Tuesday,1,25,0,False
2025-06-17 00:00:00+00:00,Tiktok Ads,Awareness Blast,4162.08,2,June,Tuesday,1,25,0,False
2025-06-17 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Tuesday,1,25,0,False
2025-06-18 00:00:00+00:00,Google Ads,Generic Search,3581.29,2,June,Wednesday,2,25,0,False
2025-06-18 00:00:00+00:00,Facebook Ads,Retargeting,1231.78,2,June,Wednesday,2,25,0,False
2025-06-18 00:00:00+00:00,Tiktok Ads,Influencer Push,4599.17,2,June,Wednesday,2,25,0,False
2025-06-18 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Wednesday,2,25,0,False
2025-06-19 00:00:00+00:00,Google Ads,Brand Search,4201.42,2,June,Thursday,3,25,0,False
2025-06-19 00:00:00+00:00,Facebook Ads,Lookalike Audience,4774.1,2,June,Thursday,3,25,0,False
2025-06-19 00:00:00+00:00,Tiktok Ads,UGC Campaign,3765.74,2,June,Thursday,3,25,0,False
2025-06-19 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Thursday,3,25,0,False
2025-06-20 00:00:00+00:00,Google Ads,Generic Search,3260.37,2,June,Friday,4,25,0,False
2025-06-20 00:00:00+00:00,Facebook Ads,Winter Sale,2382.09,2,June,Friday,4,25,0,False
2025-06-20 00:00:00+00:00,Tiktok Ads,UGC Campaign,4697.28,2,June,Friday,4,25,0,False
2025-06-20 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Friday,4,25,0,False
2025-06-21 00:00:00+00:00,Google Ads,Competitor Search,4397.29,2,June,Saturday,5,25,0,True
2025-06-21 00:00:00+00:00,Facebook Ads,Winter Sale,703.48,2,June,Saturday,5,25,0,True
2025-06-21 00:00:00+00:00,Tiktok Ads,Influencer Push,618.65,2,June,Saturday,5,25,0,True
2025-06-21 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Saturday,5,25,0,True
2025-06-22 00:00:00+00:00,Google Ads,Brand Search,2194.09,2,June,Sunday,6,25,0,True
2025-06-22 00:00:00+00:00,Facebook Ads,Winter Sale,4147.49,2,June,Sunday,6,25,0,True
2025-06-22 00:00:00+00:00,Tiktok Ads,UGC Campaign,4942.74,2,June,Sunday,6,25,0,True
2025-06-22 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Sunday,6,25,0,True
2025-06-23 00:00:00+00:00,Google Ads,Brand Search,1176.88,2,June,Monday,0,26,0,False
2025-06-23 00:00:00+00:00,Facebook Ads,Winter Sale,3173.59,2,June,Monday,0,26,0,False
2025-06-23 00:00:00+00:00,Tiktok Ads,Awareness Blast,2214.01,2,June,Monday,0,26,0,False
2025-06-23 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Monday,0,26,0,False
2025-06-24 00:00:00+00:00,Google Ads,Competitor Search,4864.61,2,June,Tuesday,1,26,0,False
2025-06-24 00:00:00+00:00,Facebook Ads,Winter Sale,4289.54,2,June,Tuesday,1,26,0,False
2025-06-24 00:00:00+00:00,Tiktok Ads,Awareness Blast,4272.48,2,June,Tuesday,1,26,0,False
2025-06-24 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Tuesday,1,26,0,False
2025-06-25 00:00:00+00:00,Google Ads,Generic Search,2609.12,2,June,Wednesday,2,26,0,False
2025-06-25 00:00:00+00:00,Facebook Ads,Winter Sale,2366.69,2,June,Wednesday,2,26,0,False
2025-06-25 00:00:00+00:00,Tiktok Ads,UGC Campaign,1730.33,2,June,Wednesday,2,26,0,False
2025-06-25 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Wednesday,2,26,0,False
2025-06-26 00:00:00+00:00,Google Ads,Brand Search,753.69,2,June,Thursday,3,26,0,False
2025-06-26 00:00:00+00:00,Facebook Ads,Retargeting,4391.25,2,June,Thursday,3,26,0,False
2025-06-26 00:00:00+00:00,Tiktok Ads,Influencer Push,4158.05,2,June,Thursday,3,26,0,False
2025-06-26 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Thursday,3,26,0,False
2025-06-27 00:00:00+00:00,Google Ads,Generic Search,4998.73,2,June,Friday,4,26,0,False
2025-06-27 00:00:00+00:00,Facebook Ads,Lookalike Audience,4984.87,2,June,Friday,4,26,0,False
2025-06-27 00:00:00+00:00,Tiktok Ads,UGC Campaign,2999.44,2,June,Friday,4,26,0,False
2025-06-27 00:00:00+00:00,Organic,Organic Landing,0.0,2,June,Friday,4,26,0,False
2025-06-28 00:00:00+00:00,Google Ads,Generic Search,3960.44,2,June,Saturday,5,26,0,True
2025-06-28 00:00:00+00:00,Facebook Ads,Lookalike Audience,4751.45,2,June,Saturday,5,26,0,True
2025-06-28 00:00:00+00:00,Tiktok Ads,Influencer Push,4323.41,2,June,Saturday,5,26,0,True
2025-06-28 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Saturday,5,26,0,True
2025-06-29 00:00:00+00:00,Google Ads,Competitor Search,1613.07,2,June,Sunday,6,26,0,True
2025-06-29 00:00:00+00:00,Facebook Ads,Lookalike Audience,2527.45,2,June,Sunday,6,26,0,True
2025-06-29 00:00:00+00:00,Tiktok Ads,UGC Campaign,1081.22,2,June,Sunday,6,26,0,True
2025-06-29 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Sunday,6,26,0,True
2025-06-30 00:00:00+00:00,Google Ads,Brand Search,4793.23,2,June,Monday,0,27,0,False
2025-06-30 00:00:00+00:00,Facebook Ads,Lookalike Audience,3227.79,2,June,Monday,0,27,0,False
2025-06-30 00:00:00+00:00,Tiktok Ads,Awareness Blast,1528.89,2,June,Monday,0,27,0,False
2025-06-30 00:00:00+00:00,Organic,SEO Blog,0.0,2,June,Monday,0,27,0,False
